"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4a7dbf34-97b7-474a-9972-b6933d36df4b","dorvm6vtatvrtt.tei.xml","Ad Undecimum 1","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[284]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[284]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"c5f1e88f-5d4c-4226-ba03-2c3932dc1359","dorvm6vtatvrtt.tei.xml","Quadrata","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[285]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[285]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"f80c8209-6834-4861-9036-dd6c83b873e3","dorvm6vtatvrtt.tei.xml","Nemausus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[286]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[286]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"7dacb890-9ca4-46db-85fc-fb3213b42484","dorvm6vtatvrtt.tei.xml","Ad Sanos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[287]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[287]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"fbd22365-32ad-4070-ab17-1bb47cf3fe96","dorvm6vtatvrtt.tei.xml","Avennio","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[288]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[288]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"0b26d284-aac5-4ccb-848e-6e8c1e877f9b","dorvm6vtatvrtt.tei.xml","Cedros","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[289]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[289]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"41735907-b90f-4448-b8e9-cdc865f21561","dorvm6vtatvrtt.tei.xml","Patavium","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[290]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[290]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"d4cd81a5-dc68-4df2-b8ce-52350c27ba38","dorvm6vtatvrtt.tei.xml","Ad Quartodecimum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[291]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[291]::31","PLACE","","","","","","","UNVERIFIED","","","",""
"ed9b1af3-1272-4a31-ba89-7f6b8eff549c","dorvm6vtatvrtt.tei.xml","Darentiaca","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[292]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[292]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"a266bacb-4455-42b4-9edc-fb21ccc995d6","dorvm6vtatvrtt.tei.xml","Italia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[293]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[293]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"ee086bbb-b954-4b33-a9d9-e251292704d5","dorvm6vtatvrtt.tei.xml","‘Apicilia’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[294]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[294]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"0e86e2e6-a93b-4690-a26d-00d9f7d5bc51","dorvm6vtatvrtt.tei.xml","Theline/Col. Arelate/Constantina","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[295]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[295]::47","PLACE","","","","","","","UNVERIFIED","","","",""
"c52f57ef-327d-4ea8-a6f1-1738cfdf3b4b","dorvm6vtatvrtt.tei.xml","Daphne","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[296]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[296]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"8136a754-cdb3-452c-9500-3dba43a27968","dorvm6vtatvrtt.tei.xml","Mygdum/‘Midum’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[297]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[297]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"762c6106-95ad-430a-9d38-b4bbd3e31057","dorvm6vtatvrtt.tei.xml","Druantium/*Alpis Cottia/Summae Alpes","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[298]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[298]::51","PLACE","","","","","","","UNVERIFIED","","","",""
"77b3777a-d852-416c-bdbd-f6dc8d6a1007","dorvm6vtatvrtt.tei.xml","Momasson","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[299]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[299]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"cd603148-6b99-4a1d-abc4-dae659b365af","dorvm6vtatvrtt.tei.xml","Rhamis","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[300]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[300]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"4ef1b828-74a9-4df8-a98f-858fee4b1efe","dorvm6vtatvrtt.tei.xml","Emona","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[301]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[301]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"c61984a3-c1ee-4dac-b376-8a05044bc830","dorvm6vtatvrtt.tei.xml","‘Marinianis’/Magniana","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[302]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[302]::36","PLACE","","","","","","","UNVERIFIED","","","",""
"90097923-eb6f-497d-afef-d47d18d6b766","dorvm6vtatvrtt.tei.xml","Cibalae","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[303]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[303]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"6dbb18ac-222f-43b6-ad45-69887e99e20a","dorvm6vtatvrtt.tei.xml","Aser","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[304]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[304]::19","PLACE","","","","","","","UNVERIFIED","","","",""
"98c0bfc4-1118-4936-9581-9b15e4febe58","dorvm6vtatvrtt.tei.xml","Garizein M.","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[305]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[305]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"bb777232-bc98-46e6-8d1a-804dea6ac761","dorvm6vtatvrtt.tei.xml","Ad Nonum","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[306]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[306]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"a84ec0d9-e4a0-4a39-8c92-45edeca9f91f","dorvm6vtatvrtt.tei.xml","Celeia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[307]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[307]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"3354a185-15a8-4d5f-98ed-35459e3b77fc","dorvm6vtatvrtt.tei.xml","Burgaraca","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[308]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[308]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"10746f89-353f-4d5f-aa92-65f4f1014b6a","dorvm6vtatvrtt.tei.xml","Panteichion","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[309]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[309]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"196de21a-fc9a-4f14-a71f-ae9518b81163","dorvm6vtatvrtt.tei.xml","Municipium","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[310]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[310]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"8ca2c87c-81ff-457e-b46c-306d4aae145d","dorvm6vtatvrtt.tei.xml","Phoenice","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[311]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[311]::23","PLACE","","","","","","","UNVERIFIED","","","",""
"33a50fce-5df0-47ed-9b5a-0f9d1ebc859c","dorvm6vtatvrtt.tei.xml","Cypresseta","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[312]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[312]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"90cfdbac-5ebe-4f71-acea-18b8570083a4","dorvm6vtatvrtt.tei.xml","Chusa","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[313]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[313]::20","PLACE","","","","","","","UNVERIFIED","","","",""
"cbac0bd7-bc17-4c06-a0a0-6e56f0a51a8a","dorvm6vtatvrtt.tei.xml","Galatia et Cappadocia","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[314]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[314]::36","PLACE","","","","","","","UNVERIFIED","","","",""
"ca53a3b6-fd26-4c12-ae8b-486c0ce532cb","dorvm6vtatvrtt.tei.xml","Novem Craris","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[315]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[315]::27","PLACE","","","","","","","UNVERIFIED","","","",""
"848aa923-8a6b-43ff-8aeb-18e2b3dfa108","dorvm6vtatvrtt.tei.xml","Cillis?","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[316]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[316]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"3e3cddb8-2388-4f55-8f83-8c8eb3d6e89c","dorvm6vtatvrtt.tei.xml","Bosphorus","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[317]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[317]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"20224bc0-70f8-4245-ab68-80fb391a3415","dorvm6vtatvrtt.tei.xml","*Aureus Mons","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[318]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[318]::27","PLACE","","","","","","","UNVERIFIED","","","",""
"b12cf45b-b4d7-49d4-a061-6a6e05cd58ba","dorvm6vtatvrtt.tei.xml","Syna M.","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[319]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[319]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"96d6fa7b-107d-453e-aadf-917e281878bc","dorvm6vtatvrtt.tei.xml","Segusio","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[320]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[320]::22","PLACE","","","","","","","UNVERIFIED","","","",""
"c6798862-62d7-4b85-afb5-6317aaae0c96","dorvm6vtatvrtt.tei.xml","Kilikiai Pylai","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[321]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[321]::29","PLACE","","","","","","","UNVERIFIED","","","",""
"583daf06-4426-4308-82dc-f31539a4c46f","dorvm6vtatvrtt.tei.xml","Viminacium","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[322]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[322]::25","PLACE","","","","","","","UNVERIFIED","","","",""
"756dbac1-3c52-498a-9e16-84541e6f3b83","dorvm6vtatvrtt.tei.xml","Bessapara","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[323]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[323]::24","PLACE","","","","","","","UNVERIFIED","","","",""
"f6d638d4-9a77-4b7f-80e7-bd57e37e30f8","dorvm6vtatvrtt.tei.xml","Garumna (river)","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[324]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[324]::30","PLACE","","","","","","","UNVERIFIED","","","",""
"84f0cc94-27ae-40e7-b152-913aebe2e0be","dorvm6vtatvrtt.tei.xml","Sasima","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[325]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[325]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"e06a706a-590d-46cf-bd02-d48515328c41","dorvm6vtatvrtt.tei.xml","‘Manegordo’","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[326]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[326]::26","PLACE","","","","","","","UNVERIFIED","","","",""
"0697298e-81aa-43bd-95bf-b718df932a06","dorvm6vtatvrtt.tei.xml","Byblos","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[327]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[327]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"b650e81a-1fe3-4e8b-9f17-b46cb378950a","dorvm6vtatvrtt.tei.xml","Tolosa","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[328]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[328]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"fcae6b0a-814d-40a8-b79d-efc7b002797d","dorvm6vtatvrtt.tei.xml","Botrys","from=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[329]::15;to=/TEI[1]/teiHeader[1]/profileDesc[1]/settingDesc[1]/listPlace[1]/place[329]::21","PLACE","","","","","","","UNVERIFIED","","","",""
"9014c222-87b9-4313-aa3c-d55c0d909d48","dorvm6vtatvrtt.tei.xml","BVRDIGALA","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::20;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::29","PLACE","http://pleiades.stoa.org/places/138248","Burdigala|Mithraeum, Bordeaux|Burdigala, Bordeaux|Piliers de Tutelle, Bordeaux|Bordeaux","-0030/2100","44.834764","-0.573687","amphitheatre,settlement","VERIFIED","@ana:#Summary|@cert:high","","",""
"8efe5d97-f024-432d-9fbb-d3efbc735b03","dorvm6vtatvrtt.tei.xml","HIERVSALEM","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::30;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::40","PLACE","http://pleiades.stoa.org/places/687928","Ierusalem/Hierosolyma/Col. Aelia Capitolina|Ierusalem/Hierosolyma/Col. Aelia Capitolina, Jerusalem","-3300/2000","31.776667","35.234167","church-2,settlement,temple-2","VERIFIED","@ana:#Summary|@cert:high","","",""
"1a5d1a17-85d9-4d3d-a580-d10d9b16ba1d","dorvm6vtatvrtt.tei.xml","HERACLEA","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::53;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::61","PLACE","http://pleiades.stoa.org/places/511357","Perinthus/Heraclea|Perinthus/Perinthos/Heraclea, Marmara Ereğlisi Adliyesi","-0330/0640","40.97089","27.95454","settlement","VERIFIED","@ana:#Summary|@cert:high","","",""
"174cb09a-4e08-4ac6-b914-7f1bed83b81c","dorvm6vtatvrtt.tei.xml","AVLONAM","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::66;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::73","PLACE","http://pleiades.stoa.org/places/481750","Aulon|Aulon/Aulona, Kepi Triportit, Vlorë","-0030/0640","40.46725","19.49278","settlement","VERIFIED","@ana:#Summary|@cert:high","","",""
"3acdb4ed-9276-40d9-94dc-47f22244d731","dorvm6vtatvrtt.tei.xml","ROMAM","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::87;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::92","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","-0750/2100","41.89262","12.4843457","settlement,urban","VERIFIED","@ana:#Summary #urbs|@cert:high","","",""
"f105c82f-1d88-418d-b560-69f32eeb1d85","dorvm6vtatvrtt.tei.xml","MEDIOLANVM","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::93;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::103","PLACE","http://pleiades.stoa.org/places/383706","Mediolan(i)um|Mediolanium/Mediolanum, Milano|Milan","-0550/2100","45.4637","9.1881","urban,settlement","VERIFIED","@ana:#Summary|@cert:high","","",""
"ee38a0a3-cd24-4f6f-9219-56513c3dc5d6","dorvm6vtatvrtt.tei.xml","burdigala","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::123;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::132","PLACE","http://pleiades.stoa.org/places/138248","Burdigala|Mithraeum, Bordeaux|Burdigala, Bordeaux|Piliers de Tutelle, Bordeaux|Bordeaux","-0030/2100","44.834764","-0.573687","amphitheatre,settlement","VERIFIED","@ana:#civitas|@cert:high","","",""
"2f25becd-988c-45ef-bd3f-3661c1615f9d","dorvm6vtatvrtt.tei.xml","garonna","from=/TEI[1]/text[1]/body[1]/div[1]/p[1]::150;to=/TEI[1]/text[1]/body[1]/div[1]/p[1]::157","PLACE","http://pleiades.stoa.org/places/138369","Garumna (river)|Garumna, Garonne (La)","-0330/0640","45.585693","-1.047134","river","VERIFIED","@cert:high","","",""
"35d86f5a-827e-451c-bdc4-e60ec8a7279a","dorvm6vtatvrtt.tei.xml","stomatas","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::14;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::22","PLACE","http://pleiades.stoa.org/places/138599","Stomatas|Stomatas, La Brède","-0030/0640","44.68148","-0.527753","station","VERIFIED","@ana:#change|@cert:high","","",""
"2acfeecb-2b14-4d63-95b5-9df30d288c77","dorvm6vtatvrtt.tei.xml","sirione","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::42;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::49","PLACE","http://pleiades.stoa.org/places/138593","Sirio|Sirio, Cérons|Cérons","-0030/0640","44.631404","-0.337996","station","VERIFIED","@ana:#change|@cert:high","","",""
"057d6f1a-7ca6-46b6-bfbf-33602a8dfc16","dorvm6vtatvrtt.tei.xml","vasatas","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::71;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::78","PLACE","http://pleiades.stoa.org/places/138313","Cossium|Cossium/Vasatis, Bazas|Bazas","-0030/0640","44.43146","-0.20973","settlement","VERIFIED","@ana:#civitas|@cert:high","","",""
"38279875-e1e6-4d60-8816-80a83fb6fcfd","dorvm6vtatvrtt.tei.xml","tres arbores","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::100;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::112","PLACE","http://pleiades.stoa.org/places/138626","Tres Arbores|Tres Arbores, Les Trois Chênes","-0030/0640","44.341177","-0.105492","station","VERIFIED","@ana:#change|@cert:high","","",""
"ff443ab4-bfec-45be-8d8c-5c3d22ad7a76","dorvm6vtatvrtt.tei.xml","oscineio","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::130;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::138","PLACE","http://pleiades.stoa.org/places/138504","*Oscincium|*Oscincium, Houeillès","0300/0640","44.194914","0.033055","station","VERIFIED","@ana:#change|@cert:high","","",""
"97851d5f-cdd7-41d0-8be0-944d48b9c490","dorvm6vtatvrtt.tei.xml","scittio","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::159;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::166","PLACE","http://pleiades.stoa.org/places/246662","Sotium/Scittio|Sotium/Scittio, Sos","-0550/0640","44.0426843194","0.139726091928","station","VERIFIED","@ana:#change|@cert:high","","",""
"9baba3ca-3e74-40a2-aaea-aa5c210bf97e","dorvm6vtatvrtt.tei.xml","elusa","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::189;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::194","PLACE","http://pleiades.stoa.org/places/246380","Elusa|Elusa, Eauze|Eauze","-0030/2100","43.8611","0.1032","settlement","VERIFIED","@ana:#civitates|@cert:high","","",""
"b5e76f8f-71dd-405b-a8f2-7ef6ed1c1533","dorvm6vtatvrtt.tei.xml","vanesia","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::215;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::222","PLACE","http://pleiades.stoa.org/places/246727","Vanesia|Vanesia, Saint-Jean-Poutge","-0030/0640","43.724899","0.377856","station","VERIFIED","@ana:#change|@cert:high","","",""
"142eefe6-b3da-410c-9b73-33755fef7bd2","dorvm6vtatvrtt.tei.xml","auscius","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::242;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::249","PLACE","http://pleiades.stoa.org/places/246379","Elimberrum|Elimberrum, Auch|Auch","-0030/2100","43.6477","0.5852","settlement","VERIFIED","@ana:#civitas|@cert:high","","",""
"9e910de2-08d7-477b-821f-b9716cefd1bb","dorvm6vtatvrtt.tei.xml","d sextum","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::271;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::279","PLACE","http://pleiades.stoa.org/places/246141","Ad Sextum|Ad Sextum, L'Aubergé, Marsan","0300/0640","43.64785","0.733189","station","VERIFIED","@ana:#change|@cert:high","","",""
"ef0b0da4-7568-4a87-8591-277eaf6cc0e2","dorvm6vtatvrtt.tei.xml","hungunuerro","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::298;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::309","PLACE","http://pleiades.stoa.org/places/246420","Hungunverro|Hungunverro, La Tonguère","0300/0640","43.594998","0.91825","station","VERIFIED","@ana:#change|@cert:high","","",""
"07b53f98-62c3-4d6d-a6d4-82054c9d1e19","dorvm6vtatvrtt.tei.xml","bucconis","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::329;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::337","PLACE","http://pleiades.stoa.org/places/246260","Bucconis|Bucconis, Forêt de Bouconne","0300/0640","43.611763","1.085786","station","VERIFIED","@ana:#change|@cert:high","","",""
"f8c12141-9252-4492-91fe-3323d9355c6b","dorvm6vtatvrtt.tei.xml","ad iouem","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::363;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::371","PLACE","http://pleiades.stoa.org/places/246136","Ad Iovem|Ad Iovem, Pibrac","0300/0640","43.604874","1.276984","station","VERIFIED","@ana:#change|@cert:high","","",""
"1f21227f-5e9b-490c-b80a-d22cea89173c","dorvm6vtatvrtt.tei.xml","tholosa","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::391;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::398","PLACE","http://pleiades.stoa.org/places/246694","Purpan|Purpan-Ancely|Tolosa|Tolosa, Toulouse|Toulouse","-0330/2100","43.6147918","1.3976884","amphitheatre,settlement","VERIFIED","@ana:#civitas|@cert:high","","",""
"ddd89869-b949-471e-b12c-8dee3d6da40f","dorvm6vtatvrtt.tei.xml","ad nonum","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::418;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::426","PLACE","http://pleiades.stoa.org/places/246137","Ad Nonum|Ad Nonum, Pompertuzat|Pompertuzat","0300/0640","43.4916","1.5179","station","VERIFIED","@ana:#change|@cert:high","","",""
"cec13357-6a65-46c4-ac57-53fab8e99a3a","dorvm6vtatvrtt.tei.xml","ad vicesimum","from=/TEI[1]/text[1]/body[1]/div[1]/p[2]::447;to=/TEI[1]/text[1]/body[1]/div[1]/p[2]::459","PLACE","http://pleiades.stoa.org/places/246143","Ad Vicesimum|Ad Vicesimum, L’Hôpital","0300/0640","43.433758","1.668689","station","VERIFIED","@ana:#change|@cert:high","","",""
